index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,pop_bachelorsdegree_%,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,risk_per1000,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%
New Bedford,2.358764749,3.30718904,-0.7313730273,1.554893488,0.5547567077,-0.8761728743,-0.6038733609,2.012401977,-1.944039012,0.8651731853,0.0001635228903,-0.3870579538,-0.1859736972,5.868518356,0.7646111914,1.696851046,-0.7975328605,-1.178736524,-1.502678879,-1.10220133,-0.9962682517,-0.9023356545,2.590820797,0.07125075232,0.7733961783,0.4026429189,0.3409883642,-0.2504543929,0.2500944128,1.272081106,0.7442403429,-0.1971117885,1.689627436,0.4729644542,1.701111843,-0.8191889776,0.7964226288,0.8010223556,0.06684365708,-0.1439382624,-2.617027636,0.7902432537,-0.1297874121,0.130258601,0.4534763909,1.902358426,-1.548672943,-1.365450392,3.174119176,-1.540691829,-1.599506691,-0.5831452173,0.0427769381,0.4407031392,3.362509251,-0.2791418214,0.3432035824,-0.09286928088,0.2617639864,-1.126700524,-1.451632632,2.916128678,0.9468626679,3.17096826,-0.5732501825,0.08686735665,2.098529455,0.3258269626,-2.352352452,-1.956789052,1.895200988,-3.113580686,0.2886276389,0.5476740934,1.109904095,-1.578228864,0.2896484813,-1.884243043,0.5900135944,-0.8705622118,-0.1891722717,-0.1287212087,-0.1426322411,0.1930658077,0.01493802015,0.2410297585,0.3073350521,-1.244292311,1.150292133,2.558183204,2.550492879,3.226729068,-0.09105553026,-0.4170155021,-0.2042774087,-0.5440695777,0.8183968701,1.194937155,0.2039615022,1.421848811,-0.9407933211,2.688204275,-0.906006325,0.2895501514,-0.3979321369,0.1688424622,0.8456899745,-0.5479893839,0.05982105647,-0.19057473,0.09397264398,0.307515247,0.1297175953,0.6294308687,-1.695986075,-1.438722768,0.850514957,2.627711415,2.588629901,0.6820597475,0.1314383585,-0.4149663932,4.299239652,3.242861925,1.340403832,-1.186491685,-0.3801916936,3.893038994,1.001011963,0.1309218419,-1.568708797,-0.1961272693,-0.2620011512,0.2620011512
New Braintree,-0.7044576293,0.1956820899,,-0.7553903756,-0.3112402768,-0.4754640911,0.1351455832,0.4235944084,0.4173354749,-0.5469220567,-0.1543143814,-0.7290996361,-0.1859736972,-0.5140580147,-0.8534634229,-0.5004254172,0.006624109814,-0.07352109172,-0.3797722874,-0.6536774315,-1.10570347,0.5285404833,-1.069531355,-0.3384623922,-0.09870374262,0.2144231642,-1.592253081,-1.446449849,0.07831109781,4.456809166,1.047722741,1.402197478,0.5686571687,1.653624964,-0.4810655322,-0.2308062112,0.4479148437,-0.8576877375,-0.603775346,-0.3918414363,0.8768243528,-1.159254385,-0.1206282273,0.1359513083,0.6266993137,-0.6203069156,0.2323855122,1.125636621,0.1370845751,0.6422226975,-0.05341621046,-0.02023340729,-0.5622741864,0.4509452634,0.839064421,-0.6960018422,-0.2487593533,-0.4023355871,-0.8191672986,0.5292429767,-0.381998742,-0.7107856172,-0.4732393986,-0.6052211001,,,,,,,,,-0.3525407936,,-0.3824832635,-0.5517349435,0.2909908786,0.5225093266,0.08960004958,-0.3903453502,,,,-1.039836731,0.01662196568,-0.5015598828,-0.5544566089,-0.4931910579,1.088490121,-0.8941022801,-0.5706306539,-0.263429222,-0.7190223864,-0.880128502,-0.3382430168,-0.6818392317,-0.9968602352,-0.7238114773,-0.8354136854,-0.5223573156,1.425060999,-0.8491443312,-0.3953825285,1.461963013,-0.2887690419,1.60210415,-0.9803760744,3.128515663,-1.774884938,0.2555053139,-2.035861044,-1.155850421,-1.384373291,-0.3566202666,,,,,,,,,,,,-0.1144802351,1.569535556,0.678562278,0.4881581318,0.3783702654,-0.5887173641,-0.5132799049,1.091221515,-1.091221515
New Marlborough,-0.6056440042,-0.6032183432,,-0.8117387626,-0.3112402768,-0.4150165375,-0.6729583223,-0.6526945899,1.161524117,-0.3341251488,-0.1543143814,-0.5685624939,-0.1859736972,-0.5140580147,0.1877919815,-0.2410575034,-1.776506563,-1.547141668,-0.009128353142,-0.6622907407,-0.6644679445,0.4784380284,-1.475436449,-1.800867248,-1.260299377,1.99070759,1.728215583,1.241503914,-0.1466746414,4.019130401,1.849228173,1.014910347,-0.254187956,1.066289629,-1.23096276,1.706328673,-1.701373765,-0.8576877375,-0.603775346,-0.3918414363,0.801904815,-0.9217806903,-0.04252350525,-0.197251594,-1.365364299,1.063965197,-1.29054853,0.2617919308,-0.8834574161,1.164309687,-0.4304270882,0.306422817,-0.6799230162,-0.3991510455,-0.4775154901,-0.3291650239,0.1212174815,-0.4023355871,0.6220744147,1.425081264,0.2805327272,-0.07074191809,0.4934565864,-0.6052211001,,,,,,,,,-0.3108887061,-0.8346672538,-0.9516140358,0.1699213885,0.521932087,-0.7105030963,-1.222075404,-0.3608205731,,,,-1.039836731,-0.2146398874,-0.5015598828,-0.5544566089,1.516004794,-1.507194345,-0.7278831531,-0.4742996807,0.2473256496,-0.4396040424,-0.880128502,0.6739415777,-0.01267234098,-0.9968602352,-0.884352618,-0.8354136854,-0.5289268359,1.425060999,-0.8491443312,-0.05036644978,-0.6070008602,-1.080201481,0.3021691309,0.8186371442,-0.2148432955,2.370191568,-2.177658562,0.8506240858,1.829415542,-1.384373291,-1.251370371,,,,,,,,,,,,-1.50809512,-0.1408278571,0.1000049151,0.9638442483,-0.3881475608,-0.3996294701,-0.5132799049,0.7408355917,-0.7408355917
New Salem,0.02017562146,-0.2668392135,,-0.9807839234,-0.3112402768,-0.7396783983,-1.227539434,1.141120407,0.297324792,-0.6178601935,-0.1543143814,-0.5162579491,-0.1859736972,-0.3470764544,0.8557350132,-0.5293977436,-0.4478993951,-0.6699865633,-0.5948738352,-0.1098610253,0.6336355686,-0.9461728389,-0.1626609611,-0.08097640406,-1.162667825,2.273376048,-0.02687094793,-0.6299474676,-0.7207154897,0.5837381742,-0.71515752,0.8690898453,1.516170199,0.5668811085,-0.7459002591,0.8170970325,-1.202991941,-0.08585241339,-0.603775346,5.558045666,0.651468276,-1.321111942,-0.4297340837,-0.4390121292,-0.1311509736,-0.2085959548,0.550738956,-0.6020527591,-0.9818229092,-0.3549935295,-0.4954386999,-0.05904222673,-0.5622741864,0.5431243812,1.131637735,-0.5292578339,-0.5447408212,-0.4023355871,-0.09854644193,0.14919037,-0.4361734611,-0.2676784409,-0.9159519404,-0.6052211001,-0.4894442467,0.7155050349,-0.9421700809,-0.3685583675,,,,,-0.3527937089,,-0.9516140358,-0.1535797258,0.8582338732,0.06141086956,-1.238590429,-0.4391566725,,,,-1.039836731,-0.254493265,-0.5015598828,-0.5544566089,-0.3054157446,0.4704700104,-0.9198872898,-0.6091630432,0.4856779231,-0.7190223864,-0.880128502,-0.3382430168,0.2825483461,-0.9968602352,-0.5573735086,-0.8354136854,-0.5330999273,1.425060999,4.058380973,0.8328747117,-1.15872456,1.812620537,-0.86443922,-0.6692685253,-0.5003970855,-0.5177715713,0.3974398734,1.775420292,-1.741196689,-1.384373291,1.597221798,-0.09904021093,-0.3226267446,-1.089472092,-1.108964173,-1.104462638,0.005949311247,-0.5943282597,3.023503035,,,,-0.7934208202,1.569535556,0.2543751043,0.2810261714,-0.1153241991,-0.171493157,-0.5132799049,0.9787313993,-0.9787313993
Newbury,-0.7044576293,-0.6662894301,,-0.473648441,-0.3112402768,0.6857139156,0.1351455832,-1.267716875,0.6204131095,-0.4017012798,-0.1543143814,-0.5225641145,-0.1859736972,-0.2817071458,-0.8534634229,-0.4092758218,-0.1507109496,0.1545392356,0.9077065735,-0.2084136872,0.8629596464,-0.7448586991,-1.047739828,0.1836456621,-0.9023818038,-0.810661916,-1.134143088,-0.4872781774,1.451781128,-0.04276765659,-0.4752161962,0.1034909548,-0.6204922743,0.5340427731,-0.3969087747,0.4608888598,-0.3195342113,-0.8576877375,-0.603775346,-0.3918414363,0.376222112,-0.09489660107,-0.4297340837,-0.4390121292,-0.1094981083,-0.33585207,0.3786560134,-0.07972806288,-0.9695272226,1.380896588,0.1230892566,-0.1975400516,-0.02445096462,-0.522056536,-1.282092102,0.187741402,0.1212174815,-0.4023355871,0.2617639864,1.017882042,0.481153434,-1.039013155,-0.1609880406,-0.4295843856,,,,,,,,,-0.2016771601,-0.3691849634,-0.9516140358,0.8480294936,-1.983322786,1.304161045,0.2016221684,0.4403318865,-0.2213354428,-0.1136633644,-0.1428488709,-0.7029655916,0.05423008257,-0.5015598828,-0.5544566089,0.4644630399,-0.5801641783,-0.5855288552,-0.3587025128,-1.080637017,-0.5377109276,-0.3865920204,-0.3382430168,0.3219111044,4.699470874,-0.1505987909,0.1485915663,-0.4242690074,0.1154339331,-0.5523182039,-0.5609902463,-0.009300185817,-1.162073802,0.9354708071,0.7510050683,-0.7383585772,0.5354855735,1.89789093,-1.643523259,0.5123864406,-1.384373291,0.300747157,,,,,,,,,-0.264318213,-0.6940524956,-0.005730811224,0.1535226274,1.569535556,-0.4946357717,-1.091056053,-0.4270063003,0.8944861144,-0.5132799049,-1.950007394,1.950007394
Newburyport,-0.3750788789,-0.07762595302,0.06696719682,0.2588805891,-0.3112402768,0.3864010289,-0.5379574345,0.4748462654,0.3829978699,-0.3100806454,-0.1543143814,-0.2584916701,-0.1859736972,-0.1979387512,-0.4886578081,-0.3270748841,0.2338858623,0.1194530314,1.123517124,0.4940084291,0.7855456236,0.0375778412,-0.3325223046,-0.3682152277,-0.401286439,-0.9164492682,-0.2469768229,1.222080141,-0.6574725959,-0.5797844516,-1.257799497,-0.698924506,-0.6074067633,-0.8260716319,-0.5879548721,0.8748788309,-0.7891813559,-0.7870104344,-0.603775346,-0.3918414363,0.2369915718,-0.05287263645,-0.29915866,-0.3269129748,-0.04453951221,1.71521708,-1.67773515,-0.7225892275,0.518250861,-0.4842498893,0.1391127483,0.3387941546,-0.2093276971,-0.8702887589,-1.428378759,-0.112397813,0.7625106619,-0.09286928088,0.6220744147,1.506521108,1.012683463,-0.4810263406,0.7629337858,-0.6052211001,0.432421047,-0.3296997795,-0.4980229577,0.1869498966,0.6342415396,0.5823235654,-0.06636346991,0.8749277444,0.09368889766,-0.6795064904,1.445058883,0.9848953496,2.393075721,0.8298398765,-0.5370591684,0.04015191888,-0.2069353101,-0.1353877388,-0.1181772789,1.425968347,-0.2842429694,2.505387754,2.971054732,0.5207956339,0.1614599549,0.2009467798,-0.3009039289,-0.5358318203,1.774217149,1.592624486,0.1678492804,0.5876097227,1.30389377,3.299015738,3.422879902,0.3195328988,-0.9431615436,-0.2928757199,0.391254131,0.08265376409,0.4480818494,-0.4977908812,-0.4528458825,-0.7264605027,-0.4498194974,-0.6569311395,1.102841233,-0.8631772876,0.2018171613,1.889385097,0.1811257302,0.1575541027,-0.2026208696,-0.9873942483,-0.9752043989,-0.3581101544,0.2440487194,-0.402521248,0.1063549173,0.3619134579,-0.159261428,0.06418833992,0.9558937207,-0.7568512739,-1.132925758,-0.7145787842,1.097901429,-0.5132799049,-0.9263303439,0.9263303439
Newton,-0.07863800364,-0.6452657345,0.8426224335,0.8787128453,-0.201750437,2.078932532,1.538394247,-0.7551983041,-1.206820757,0.07942676961,-0.1095915248,2.335487411,-0.1417619202,0.01382724824,0.2285029091,0.1286747848,-0.1856742961,-0.003348683308,1.276976728,1.415539332,1.252842966,1.1837064,-1.009177073,-0.283099141,-0.7115945358,-1.103162631,-0.3332566964,-0.713762516,-1.281804174,-0.5417553902,-1.379486799,-1.255835103,-1.178043227,-0.8936458229,-0.8398977673,0.443099238,-0.445856549,-0.0226798832,-0.414476993,-0.2170471632,-0.7098697082,0.9506379439,-0.327163176,-0.06795711939,0.4534763909,1.932301041,-1.841213946,-0.9234833414,-0.6252479966,-0.7050830716,1.690850274,0.2175855668,-0.1420997944,-1.484816211,-0.0752271839,1.288251857,0.7625106619,0.7323742023,-0.09854644193,0.827855739,2.056180427,-0.5959059789,1.348939759,0.6827814725,-0.5427752968,0.6018958159,-0.2247016511,-0.3685583675,1.685080166,1.803972089,-0.7453665515,0.3874433807,2.754434157,-1.074461161,-0.06629950117,2.229130405,0.0504017472,0.4307288096,-0.3180519989,2.849174769,-0.2005051066,-0.1698581646,-0.1748799186,1.384718819,0.1614412815,1.872444703,2.265952463,-0.6434113086,0.5940740326,0.4300265687,0.7394705819,-0.6209576322,3.421750496,1.991510136,2.564345159,4.100735899,0.6055682519,1.759270379,2.06724053,1.429781817,-0.9431615436,-0.6968587613,0.5844631351,-0.1932080856,-0.04315207815,-0.2311375438,-0.3311081459,0.5109392542,-0.4498194974,-0.575825677,-0.1021962483,0.1904459935,-0.1226308858,0.2094461259,1.077656742,1.390450873,0.2408047416,-0.3667477892,-0.9444286277,-0.2540931642,4.592998251,-0.5705696555,-0.697104223,-0.8040270304,-0.4701285848,0.02845462491,-0.01896990404,-0.76246652,-1.777252461,-2.285978119,2.084314427,-0.01407474798,-0.6721471578,0.6721471578
Norfolk,-0.5397682541,-0.9606211686,-0.3534809518,-0.1919065063,-0.3112402768,0.6876638367,,-1.318968732,1.018241418,1.818222369,0.1654937698,-0.3721146063,-0.1859736972,1.035344503,0.08551299148,0.932365736,-2.475773494,-2.108520936,3.081727168,0.9159495365,1.029750084,-0.4066151409,-0.3715447288,1.393786647,-0.6001060987,-1.373711022,-0.4547920371,1.015942454,0.4928394862,-0.5797844516,-0.6716722328,0.4636093344,-1.046876497,-0.4743039081,-0.1148698464,0.6712556587,-0.552940242,-0.8576877375,-0.603775346,-0.3918414363,1.26441131,0.5115587269,-0.003252812533,-0.120120641,0.4751292562,-1.383843607,1.264883168,0.5028648675,-0.8219789829,0.6924147386,1.877343953,1.785296337,-1.150518335,-0.7473832684,-1.208948774,1.171531051,-0.3967500873,-0.4023355871,-0.09854644193,0.6378294357,0.1836676959,-0.9733676476,-0.6657231124,-0.5466755286,2.192345699,-2.124725439,-0.1563713244,-0.3685583675,,,,,-0.1801212711,-1.187305353,-0.1295362536,0.6240671836,1.378450699,1.321937623,0.1890225953,0.03512466064,,,,0.3511889958,-0.09002791803,-0.5015598828,-0.5544566089,-0.211528088,0.5940740326,-1.328741037,-0.1467743717,-0.655007957,-0.2574646774,-0.1550355205,-0.3382430168,-0.1799640637,-0.6611774044,-0.4982824362,-0.6904459583,-0.230901997,-0.9384250985,-0.8491443312,0.5568618488,-0.009300185817,0.2024648856,-0.1644742095,-0.574583619,-1.095300815,1.265970367,-0.8394184302,-0.2142927582,0.1611786802,-0.4831287159,1.359839117,0.6574078302,1.221738683,0.1022342381,-0.9362069115,-1.16601418,0.1099663014,-0.2726056524,-0.2192456617,-0.994385027,-1.001933534,-0.4592641852,-0.5968853877,-2.242877548,1.036606167,-0.4701707262,-1.021142202,0.4114223636,-0.5132799049,4.372905616,-4.372905616
North Adams,1.864696623,2.192933173,0.01240554915,0.7096676845,-0.3112402768,-1.136487339,-0.7490151604,2.524920548,0.6071217013,-0.1741645077,-0.03929630324,-0.5613660965,0.7047051709,-0.1274029775,0.5485038929,-0.1575973338,-1.496799791,-1.933089915,-1.368843141,-1.107465033,0.9094886866,-0.8161435782,0.6285963137,0.04189675069,2.274948388,1.408653623,1.324376556,0.2159329679,0.7611121271,-0.373727015,0.7885805338,0.4905247725,-0.3970411171,-0.4313276277,-0.6439551009,0.5645092778,-0.5124852836,-0.6287412088,0.03843463482,-0.3918414363,-1.769219094,0.9150340194,0.9914346615,0.8035972734,-0.8673483956,1.490647465,-0.980799233,-1.606523329,2.018324631,-2.095482355,-1.664871243,-0.6429218349,0.2948815733,-0.4196352939,-0.5506588185,-0.3791882264,2.242418001,-0.09286928088,0.982384843,-0.9366742204,-1.413932097,2.522255632,1.075185144,-0.1661293139,-0.7027684469,0.2080505235,1.654382332,2.270105887,-1.329167474,-1.621434555,0.914418759,-2.041115086,-0.2844506085,-0.6089788706,0.6356284513,-1.316939502,-1.166701277,-0.8130435473,0.5731850596,-0.01414387469,-0.0916365683,-0.1756804886,-0.1837545184,0.6491022487,0.3146803249,0.5106321607,0.6207138379,-0.5495236519,0.9648860992,1.656574725,-0.4742996807,2.579772897,0.2036790786,0.2506109028,-0.1149670033,-0.5342288881,0.7151890264,0.2839413533,-0.3425041759,-0.2637909158,1.422692777,0.7577444853,1.164090147,1.117135701,-0.8618752907,-1.231087559,-0.8721647529,-0.6907662789,0.3995814257,-0.3122329238,1.130865361,0.4831191272,-0.4831287159,0.09988488866,-1.415820134,-1.490634211,1.875936683,1.655152016,2.053131483,-0.8261866103,-0.3933438418,-0.3296949582,3.938492854,3.254709461,0.7940776937,-1.990500273,-0.7936383201,1.745080359,0.9515078017,0.2001946832,-1.036709162,-0.5132799049,-0.05722952327,0.05722952327
North Andover,-0.440954629,-0.4770761696,-1.065699927,-0.02286134555,-0.3112402768,0.7695605223,0.3816965003,-0.4989390188,-0.5426115708,0.03064208626,-0.1319111458,0.5886371415,-0.1859736972,-0.08828801512,-0.08656015212,0.1369133067,0.3387759019,0.4352288693,0.6663965558,0.764401073,0.1048821436,0.7859540993,-0.2363594286,0.7296289014,-0.4454998597,-0.9061721112,-0.8766501161,-0.1524419245,-0.1611548061,-0.4505840835,-1.148689134,-0.822527728,-0.5502200082,-1.016496558,-0.1586997505,0.3667937083,-0.3976732984,0.1026705824,-0.4775002895,0.1402609852,-0.1819989554,0.5930885523,-0.3314268002,-0.1284314704,0.7999222365,-0.7101347616,0.7056136043,0.322060165,-0.4654040703,0.1452513415,0.6958408503,-1.005627958,-0.4278183809,0.2563449035,-0.2215138407,-0.09572341219,-0.298089598,-0.4023355871,-0.3387533941,-0.01368931855,0.7495717423,-0.4482035868,0.5918371513,-0.2246748854,-0.1770766678,0.3216597425,-0.5663532843,-0.3685583675,0.4683196511,0.1751073909,-0.8962561252,0.7951575758,0.1614018839,-0.792350682,0.9707832394,0.9164624216,0.6593330158,0.2145290009,0.04104718051,1.667264019,-0.1537773785,-0.1927618914,-0.194565021,1.412218504,-0.009759847658,0.8292356416,1.051609668,-0.4744135266,-0.02394607837,0.2622877975,0.04588757471,-0.5358318203,0.7376785805,0.852319764,-0.08519686821,-0.1110792367,0.07211393353,0.1422226983,1.299700703,-0.09699121051,-0.8389597517,-0.7155456387,-0.07796773608,0.4734580512,-0.0158613044,-0.1978058767,-0.1282119182,0.09450664371,-0.0930711097,0.2555053139,-0.07417212087,0.6879903207,-0.2307802348,-0.5574825349,0.4332750773,0.780491418,-0.7014746821,-0.6994654786,-0.5812745281,1.670221154,0.08396890683,-0.4886803346,-0.7579479868,-1.049275515,-0.01639612502,0.385791775,0.2247460021,-0.7454637383,-1.229206227,-0.9235653417,1.231908496,-0.5132799049,0.182270167,-0.182270167
North Attleborough,-0.01276225357,-0.01455486619,-1.133373809,0.371577363,-0.3112402768,-0.2824219036,0.4520490756,0.116083266,-0.263229117,-0.3254173944,-0.1543143814,0.1142026065,-0.1859736972,-0.2603342907,0.1384439546,-0.04504051594,1.160414545,1.031694341,-0.08412930018,-0.3680988784,-0.4759868764,-0.4639425073,-0.2708655143,0.06989625659,0.5079646032,-0.1693862962,-0.2929578777,-0.08691283535,-0.02247755855,-0.5797844516,0.2285496129,0.2433820631,-0.09053434932,0.4384230808,0.1101771047,-1.16595498,1.182704893,1.102365866,-0.603775346,-0.1280235973,-0.1823435629,0.2122390281,-0.2075636499,-0.1905335229,0.8648808326,-0.2535098778,0.3700518663,-0.1399962971,-0.0227593512,-0.6176535838,0.04050121564,0.7229278958,-0.5958881378,0.3382818971,-0.0752271839,0.03767179448,-0.3227547203,-0.4023355871,0.2617639864,-0.5566216138,-0.1740913772,-0.02150778739,-0.1032429265,-0.2832204569,0.03624753237,0.01112787734,-0.1222061611,-0.3685583675,0.2194368185,0.294876854,-0.6699217646,0.8749277444,0.05470970708,-0.03065238859,-0.471014717,0.1512578627,0.5232567542,0.2119293708,0.4943166975,0.513667128,-0.1485381732,-0.1608042028,-0.1564329151,0.4726459373,-0.04063218242,-0.1569084393,-0.1627331266,-0.9814068725,1.706510232,0.3904146314,-0.3201701235,-0.09317759815,-0.4035901225,-0.3527881518,-0.3382430168,-0.5440695777,0.4823767401,-0.3708764589,-0.3708157717,0.08645954294,-0.9431615436,-0.1266837096,0.6948682803,0.2665616639,-0.1523151732,-0.464459214,-0.5881100342,0.4157546575,0.02584501954,1.451810886,-1.335257857,-1.068048481,0.3460162933,-0.5940029473,0.4612916714,0.4430670389,-0.5074759772,-0.5011145484,-0.4581714435,1.150136203,-0.2828919699,-0.4842242337,-0.2959914589,0.1574327573,-0.4221041637,1.06473236,0.316139467,-0.1611658389,-0.08770238988,0.6807176964,-0.1848334479,0.07683481734,-0.1291747853,0.1291747853
North Brookfield,-0.2103895038,-0.2247918223,-0.8996492337,1.16045478,-0.3112402768,-0.7572276881,-0.4194355284,-0.08892416225,0.4384494353,-0.3638788124,-0.1543143814,-0.5525382902,-0.1859736972,-0.4157546371,-0.6845875464,-0.3551882278,0.1639591692,0.1896254398,-1.208238448,-0.6382400178,-0.8583725537,-0.08198611265,2.990548299,1.192650838,-0.3964272501,-0.9399130377,-0.912415659,0.3328596154,-0.3247347001,-0.5797844516,0.5038817932,1.613370196,1.645208882,1.636705925,-0.1116722515,-0.892902395,1.003622625,-0.1223638754,-0.603775346,0.7418444231,-0.2913901675,-0.9832349639,0.5337421831,0.4811872456,0.06372481455,1.004079966,-1.29054853,0.4024178106,-0.61295231,-0.8492786619,-0.4522035075,0.526676662,-0.2429416485,0.6250613748,-0.7335171395,-0.4292114289,0.1212174815,0.01028615453,-1.059374251,-0.8552343761,-0.8260888733,0.569301781,-1.241035546,-0.6052211001,-0.6189625111,0.1398849922,2.235190108,-0.3685583675,-0.7760945121,-0.6632788506,0.7635291854,-2.049978438,-0.321381474,-0.4538181071,-0.6860196754,-1.099198368,0.05599981895,0.2939105706,0.07952457316,-0.8928637677,-0.1852072954,-0.1414234038,-0.1344543465,-1.039836731,0.1260784253,-0.5015598828,-0.5544566089,-0.267860682,0.5322720215,0.4957057146,-0.6284292379,0.5197282479,-0.7190223864,-0.880128502,-0.3382430168,-0.2685302698,-0.1760569784,-0.6200300569,-0.1264707714,-0.4513321253,1.425060999,0.6951818132,-0.2435754539,1.8527673,0.1478833381,-0.2311375438,-0.8180590922,1.748339011,-0.8065678852,0.640756261,-1.727595642,0.7465249475,-0.4110291499,-1.54353367,-1.639952887,-1.360855604,1.34936877,0.2602970869,0.4835671539,0.005949311247,-0.5472141853,0.1657101604,,,,0.2428569149,0.1420566768,-0.1743624463,1.896300522,0.268790513,-1.108394313,-0.5132799049,-0.2967929683,0.2967929683
